gene_id	R1	R2	R3	R4	R5	R6	R7	R8	R9
ENSG00000060642	1389	2992	3275	2873	2760	0	1742	3274	2801
ENSG00000241188	2	0	0	0	4	0	0	0	0
ENSG00000204160	4546	8420	9306	11652	7737	0	3814	7388	5744
ENSG00000175793	44	142	190	101	124	0	376	1484	1228
ENSG00000142751	1930	2612	2530	3381	3263	0	2133	3572	2760
ENSG00000198746	601	651	611	814	1072	0	569	1327	860
ENSG00000090273	3412	9726	11607	11466	7849	0	5334	11831	9694
ENSG00000131910	0	0	0	0	0	0	0	2	0
ENSG00000175707	4	4	0	2	0	0	0	0	0
ENSG00000253368	26	20	16	28	24	0	26	34	17
ENSG00000090020	1065	1007	1328	1851	1774	0	702	1636	1421
ENSG00000225159	34	86	76	98	76	0	40	96	64
ENSG00000142784	3165	3572	3376	6474	5252	0	2805	5265	3494
ENSG00000186501	1661	2084	2213	3531	3075	0	1171	2770	1993
ENSG00000206888	3	2	2	5	9	0	2	8	5
ENSG00000142765	1427	1395	1649	3367	1832	0	604	769	728
ENSG00000142733	223	174	188	451	266	0	76	190	101
ENSG00000142748	1	0	0	0	2	0	0	0	0
ENSG00000174950	1	0	0	0	0	0	0	0	0
ENSG00000181773	222	528	652	533	522	0	413	640	564
ENSG00000158195	10116	11247	12362	15397	13971	0	7608	13827	9790
ENSG00000126705	880	353	439	1187	1420	0	903	998	775
ENSG00000000938	25	10	0	176	26	0	26	14	17
ENSG00000126709	1673	1572	1532	5001	4473	0	3755	7350	7648
ENSG00000206767	0	0	0	0	0	0	0	0	0
ENSG00000226662	0	0	0	0	0	0	0	0	0
ENSG00000207095	0	0	0	0	0	0	0	0	0
ENSG00000009780	393	414	478	647	617	0	300	736	507
ENSG00000117758	2227	2106	2196	3931	3120	0	1615	2549	1835
ENSG00000223062	0	0	0	0	1	0	0	0	0
ENSG00000117751	2004	3349	3473	4561	4220	0	2304	5278	3606
ENSG00000252947	0	11	10	1	2	0	6	10	1
ENSG00000130775	668	394	564	805	672	0	250	426	280
ENSG00000117748	4453	4717	5203	6687	5631	0	2032	6542	4581
ENSG00000130768	17	29	37	28	14	0	9	16	9
ENSG00000158156	765	654	738	1024	1044	0	270	569	451
ENSG00000158161	1212	1547	1604	2810	2319	0	987	2393	1412
ENSG00000240750	0	2	0	8	1	0	2	4	1
ENSG00000253005	0	0	0	0	0	0	0	0	0
ENSG00000169403	22	16	26	22	22	0	14	22	23
ENSG00000126698	3751	5942	6447	7885	7675	0	4145	9410	6621
ENSG00000130766	2497	3770	5957	6624	4515	0	2008	5519	5612
ENSG00000130772	1308	1101	963	1680	1730	2	977	1968	1265
ENSG00000204138	621	1003	1423	2012	1425	0	566	1767	1171
ENSG00000221216	0	0	0	0	0	0	0	0	0
ENSG00000180198	1872	5339	5932	6960	4895	0	2280	7235	5495
ENSG00000242125	1964	3966	4529	4812	4252	0	1616	5007	4403
ENSG00000274266	0	0	0	0	0	0	0	0	0
ENSG00000200087	78	238	216	197	226	0	86	240	228
ENSG00000180098	1140	1338	1253	2416	2110	0	742	1844	1500
ENSG00000197989	1561	1958	2190	3425	2482	0	1180	2598	2086
ENSG00000221539	37	60	55	79	71	0	12	49	42
ENSG00000278274	0	0	0	0	0	0	0	0	0
ENSG00000273544	0	0	0	0	0	0	0	0	0
ENSG00000280498	0	0	0	0	0	0	0	0	0
ENSG00000120656	710	853	796	1372	1398	0	698	1324	961
ENSG00000188060	0	6	2	16	12	0	2	6	4
ENSG00000274978	0	0	1	3	2	0	0	4	1
ENSG00000162419	1191	2195	2045	2614	2732	0	1063	2465	1571
ENSG00000198492	6067	7203	7072	11381	10784	0	5346	12495	8480
ENSG00000116329	0	30	14	6	28	0	4	28	24
ENSG00000159023	3787	4481	4823	7581	4811	0	2279	3939	2757
ENSG00000253304	253	289	245	576	552	0	188	302	283
ENSG00000116350	3683	6362	7423	9242	7217	0	3882	8127	6154
ENSG00000116353	352	1010	1181	1206	829	0	453	1182	965
ENSG00000060656	40	58	37	60	64	0	25	46	16
ENSG00000162510	51	62	41	100	91	0	116	79	60
ENSG00000186056	106	136	116	153	117	0	123	64	117
ENSG00000162511	17241	21028	19790	27071	24716	0	19597	23479	15847
ENSG00000264773	3	0	3	1	6	0	0	2	1
ENSG00000222784	0	0	0	0	0	0	0	0	0
ENSG00000162512	189	304	222	286	277	0	100	430	334
ENSG00000266210	0	0	0	0	0	0	0	0	0
ENSG00000134644	2700	4972	5106	6515	6712	0	4069	7495	5103
ENSG00000084628	4	2	0	4	12	0	4	6	8
ENSG00000060688	1641	2605	2977	4037	2914	0	1601	3638	2500
ENSG00000121766	515	699	796	1228	1080	0	440	1006	649
ENSG00000121769	65	36	33	79	141	0	47	103	91
ENSG00000168528	73	44	32	34	40	0	17	86	32
ENSG00000206981	0	0	0	0	0	0	0	0	0
ENSG00000142910	8	16	22	6	64	0	20	84	76
ENSG00000121764	5	14	9	6	18	0	9	17	9
ENSG00000162517	1377	2586	2755	2657	2616	0	1892	3479	2554
ENSG00000084636	10	12	0	1	3	0	6	1	2
ENSG00000121753	128	80	87	116	231	0	100	200	248
ENSG00000266580	0	0	0	0	0	0	0	0	0
ENSG00000134668	38	20	15	26	85	0	55	36	48
ENSG00000184007	8665	12751	13430	15372	11201	0	11243	16496	11698
ENSG00000121774	11741	17387	18204	22589	18430	0	10857	21005	15972
ENSG00000121775	786	827	1033	1425	968	0	392	1014	764
ENSG00000266203	0	0	0	0	0	0	0	0	0
ENSG00000025800	3279	5228	5391	6881	6395	0	3948	7938	5390
ENSG00000084652	8827	13560	15073	20495	16101	0	7782	15846	11014
ENSG00000160050	228	166	263	354	237	0	181	191	257
ENSG00000160051	92	164	193	215	230	0	72	229	119
ENSG00000222046	6	4	9	7	14	0	3	14	6
ENSG00000160055	106	254	241	338	351	0	151	355	254
ENSG00000084623	7923	14040	16000	16709	14509	2	9476	19503	13885
ENSG00000183615	19	5	15	12	8	0	9	10	6
ENSG00000182866	6940	7422	8450	12931	10484	0	6522	9552	6399
ENSG00000116478	6935	12277	12723	13755	12531	0	7751	16182	12012
ENSG00000175130	1441	2298	2661	3594	2542	0	720	2986	2568
ENSG00000162526	12	0	6	1	10	0	2	2	12
ENSG00000225828	137	56	99	259	225	0	119	154	102
ENSG00000160058	3469	3923	4042	6518	6468	0	2932	6465	4080
ENSG00000263529	0	0	0	0	0	0	0	0	0
ENSG00000273274	0	0	0	0	0	0	0	0	0
ENSG00000160062	21	26	25	72	37	0	6	32	48
ENSG00000176261	666	944	1237	1161	958	0	686	1240	822
ENSG00000162521	3688	7229	8282	11047	9236	0	5400	12467	8900
ENSG00000162520	0	4	3	2	0	0	0	6	2
ENSG00000162522	66	26	21	50	34	0	19	24	26
ENSG00000116497	487	497	641	886	699	0	280	583	496
ENSG00000160097	2	2	0	0	2	0	19	6	2
ENSG00000121905	7	16	2	2	6	0	4	5	4
ENSG00000121900	22	34	27	46	51	0	51	33	36
ENSG00000116514	4523	3281	3451	4659	6554	0	6584	6561	4455
ENSG00000004455	7926	15259	16393	19919	17254	0	12541	22972	16919
ENSG00000142920	26	55	40	74	106	0	55	66	71
ENSG00000116525	285	342	318	566	572	0	283	512	358
ENSG00000160094	331	432	394	741	594	0	486	606	325
ENSG00000184389	1	0	2	2	2	0	1	0	2
ENSG00000134686	1609	2886	2495	4096	2582	0	1313	2491	1590
ENSG00000222112	6	4	2	0	7	0	2	8	1
ENSG00000234512	0	0	0	0	0	0	0	0	0
ENSG00000121903	140	80	81	215	217	0	64	158	108
ENSG00000121904	0	0	0	0	6	0	0	0	0
ENSG00000227000	0	0	0	0	0	0	0	0	0
ENSG00000176256	0	0	0	0	0	0	0	0	0
ENSG00000231163	0	0	0	0	0	0	0	0	0
ENSG00000201148	0	0	0	0	0	0	0	0	0
ENSG00000142698	0	0	0	2	0	0	0	0	0
ENSG00000207941	0	0	0	0	0	0	0	0	0
ENSG00000163866	2237	3443	3446	4918	3848	0	2084	4151	2770
ENSG00000189280	4	0	0	0	0	0	2	0	0
ENSG00000189433	0	0	2	0	0	0	0	0	0
ENSG00000188910	8	0	0	4	2	0	0	2	0
ENSG00000187513	4	2	0	9	10	0	2	2	2
ENSG00000116544	116	97	111	254	274	0	131	322	208
ENSG00000243749	1	4	1	0	0	0	3	0	0
ENSG00000163867	735	564	685	1161	1160	0	566	1324	931
ENSG00000233940	0	0	0	0	0	0	0	0	0
ENSG00000197056	10	30	39	76	37	0	26	22	32
ENSG00000116560	37423	51164	55472	72671	61203	0	33698	63412	47330
ENSG00000146463	973	944	1115	1965	1310	0	601	1028	687
ENSG00000240374	0	0	0	0	0	0	0	0	0
ENSG00000202363	1	0	0	0	0	0	0	0	0
ENSG00000229994	10	32	16	34	34	0	14	29	18
ENSG00000227409	1	0	0	0	0	0	0	2	1
ENSG00000142687	1540	1113	1295	1992	2141	0	1762	1797	1172
ENSG00000020129	2683	4155	4066	5740	5275	0	3307	5355	3962
ENSG00000116819	51	24	22	49	18	0	27	35	8
ENSG00000126067	4774	8706	10330	11306	12887	0	7032	17472	12570
ENSG00000142686	954	1849	1930	3172	2894	0	1240	2571	1552
ENSG00000092853	573	2010	2402	2583	1939	1	450	3604	2574
ENSG00000134698	679	687	906	1307	927	0	427	629	376
ENSG00000092847	1053	1672	2075	3098	2714	0	1301	3608	2326
ENSG00000126070	1026	842	973	1574	1592	0	1381	1568	1234
ENSG00000092850	1	0	2	1	5	0	8	3	16
ENSG00000171812	8	2	0	2	10	0	0	4	3
ENSG00000054116	1621	1775	1934	2807	2804	0	1215	2635	1925
ENSG00000116871	4783	6302	8362	12153	8848	0	4138	8002	7084
ENSG00000264592	0	0	0	0	0	0	0	0	0
ENSG00000054118	9380	10663	12465	15303	12997	0	4731	12464	8779
ENSG00000231849	0	1	0	0	0	0	0	0	0
ENSG00000214193	1639	865	1033	1643	2692	0	1390	2724	2236
ENSG00000142694	282	265	336	344	499	0	534	760	679
ENSG00000196182	5487	4803	5929	8380	7483	0	3370	6283	5108
ENSG00000181817	666	911	992	1662	1299	0	770	1682	1092
ENSG00000222821	0	0	0	0	0	0	0	0	0
ENSG00000116885	44	36	52	61	81	0	18	45	45
ENSG00000200320	5	0	4	2	0	0	0	0	0
ENSG00000116898	2033	3327	4125	5148	4856	0	2853	6721	4909
ENSG00000119535	53	24	39	353	53	0	18	44	42
ENSG00000230214	0	0	0	0	0	0	0	0	0
ENSG00000163873	0	0	0	0	0	0	0	0	0
ENSG00000264698	0	0	0	0	0	0	0	0	0
ENSG00000207328	0	0	0	0	0	0	0	0	0
ENSG00000252368	0	0	0	0	0	0	0	0	0
ENSG00000230451	0	0	0	0	0	0	0	0	0
ENSG00000233621	30	13	27	48	79	0	42	38	37
ENSG00000163874	8312	10406	11963	15715	14097	0	11197	13361	10384
ENSG00000163875	1950	3474	3505	4158	3830	0	2766	4768	3263
ENSG00000263675	17	12	5	10	19	0	6	25	9
ENSG00000163877	2195	2294	2157	2722	3151	0	1911	3437	2406
ENSG00000163879	14	6	6	13	12	0	37	20	18
ENSG00000134697	4587	9913	9291	11796	10128	0	7349	12662	8348
ENSG00000169218	0	0	0	0	0	0	0	0	0
ENSG00000116922	1230	1914	2102	2513	2429	0	1208	2930	1990
ENSG00000134690	2316	2786	3869	5193	2914	0	728	4341	3448
ENSG00000183317	96	92	88	235	173	0	78	126	116
ENSG00000185090	109	56	61	208	362	0	219	575	387
ENSG00000196449	3574	6517	6461	7645	6695	0	4867	9541	6707
ENSG00000197982	1048	1162	1205	2081	1910	0	1548	2468	1884
ENSG00000188786	2229	2517	2768	3684	3373	0	2348	4555	2911
ENSG00000204084	465	578	723	1049	679	0	389	853	654
ENSG00000222282	0	0	0	0	0	0	0	0	0
ENSG00000183431	4370	6575	7012	10089	8575	0	6248	13519	9694
ENSG00000183386	1013	1391	1183	1373	1142	0	2009	2900	2158
ENSG00000183520	2317	4120	4151	5429	4654	0	3405	6307	4459
ENSG00000185668	145	77	98	164	200	0	131	259	162
ENSG00000265596	0	0	0	0	0	0	0	0	0
ENSG00000237290	0	0	0	0	0	0	0	0	0
ENSG00000200796	0	0	0	0	0	0	0	0	0
ENSG00000116954	1015	775	672	1640	1532	0	423	1160	693
ENSG00000214114	250	756	855	878	623	0	521	1064	763
ENSG00000131233	0	0	2	3	0	0	0	4	0
ENSG00000158315	0	3	2	0	7	0	0	4	0
ENSG00000199963	0	0	0	0	0	0	0	0	0
ENSG00000174574	8643	9216	10136	16486	14730	0	8033	12551	8944
ENSG00000168653	2804	4910	4959	8181	8031	0	5148	11087	7065
ENSG00000127603	6409	4583	6014	13645	18546	0	14408	17216	10996
ENSG00000206654	0	0	0	0	0	0	0	0	0
ENSG00000222378	0	0	0	0	0	0	0	0	0
ENSG00000183682	15	12	43	27	25	0	11	53	35
ENSG00000237624	42	95	133	114	119	0	6	61	62
ENSG00000243970	24	43	43	33	31	0	22	35	12
ENSG00000090621	12120	18720	20280	24717	20079	0	12496	24445	19077
ENSG00000201457	21	43	45	58	76	0	39	70	41
ENSG00000163909	104	66	78	210	223	0	134	234	220
ENSG00000116981	4	18	8	6	10	0	2	6	26
ENSG00000116983	318	604	430	316	232	0	88	350	320
ENSG00000084072	1554	2616	2850	3434	2794	0	1253	3120	2210
ENSG00000252413	0	0	0	0	0	0	0	0	0
ENSG00000116985	124	93	90	252	199	0	103	141	110
ENSG00000198754	83	228	172	350	202	0	72	235	226
ENSG00000043514	747	1554	1708	2104	1582	0	859	2090	1595
ENSG00000116990	8	17	14	47	63	0	20	32	46
ENSG00000168389	3359	4229	5242	6444	4760	0	4763	6860	5741
ENSG00000131236	20422	30851	32104	43961	41352	0	25088	43698	29528
ENSG00000131238	2206	5191	5109	6200	5126	0	3439	7560	4726
ENSG00000117000	2560	3329	3117	3882	5218	0	5709	5809	3495
ENSG00000207508	0	0	0	0	0	0	0	0	0
ENSG00000188800	0	0	0	2	4	0	4	1	0
ENSG00000084073	4343	5581	4756	7748	7307	0	4899	7594	4501
ENSG00000049089	1261	1259	1168	2210	2156	0	1770	1301	862
ENSG00000084070	11750	14886	16902	25365	23301	0	21489	26991	19219
ENSG00000187801	373	381	370	422	406	0	223	267	169
ENSG00000187815	94	66	71	202	90	0	54	136	80
ENSG00000164002	190	233	282	486	363	0	127	407	352
ENSG00000117010	139	164	205	263	222	0	155	345	149
ENSG00000233910	0	0	0	0	0	0	0	0	0
ENSG00000117016	211	211	188	476	357	0	187	419	261
ENSG00000066136	1494	2011	1962	2973	2346	0	1374	2459	1649
ENSG00000198974	0	0	0	0	0	0	0	0	0
ENSG00000207962	0	0	0	0	0	0	0	0	0
ENSG00000117013	79	45	58	80	116	0	28	71	81
ENSG00000264582	0	0	2	0	0	0	0	0	0
ENSG00000179862	56	68	82	186	104	0	24	82	124
ENSG00000171793	6297	20400	20151	19582	18529	0	12727	24524	17518
ENSG00000281207	83	245	184	252	274	0	225	301	262
ENSG00000171790	60	83	115	98	138	0	119	177	145
ENSG00000010803	376	948	1302	1366	777	0	434	891	706
ENSG00000281518	0	0	2	4	4	0	10	16	12
ENSG00000252563	0	0	0	0	0	0	0	0	0
ENSG00000127129	6	2	10	0	14	0	6	12	14
ENSG00000127124	13020	29745	26479	28915	30925	0	30649	48712	32814
ENSG00000044012	0	0	0	0	0	0	0	0	0
ENSG00000197273	0	0	0	0	0	0	0	0	0
ENSG00000198815	3883	3526	3777	5689	5001	0	2337	5257	3292
ENSG00000177181	306	164	230	537	385	0	86	262	228
ENSG00000066185	16	18	14	6	17	0	6	12	12
ENSG00000127125	1544	1658	1674	2462	2297	0	1439	2549	1705
ENSG00000186409	16	13	14	27	38	0	29	29	13
ENSG00000200254	0	0	0	0	0	0	0	0	0
ENSG00000171960	1111	1877	2006	2406	2095	0	1033	3034	2088
ENSG00000065978	28407	74013	85227	82282	62809	0	40378	99982	77070
ENSG00000164007	0	0	0	0	0	0	0	0	0
ENSG00000117385	863	1128	1148	1995	1438	0	1003	1704	1250
ENSG00000164008	11	10	21	24	19	0	15	28	15
ENSG00000177868	200	177	162	325	377	0	193	381	293
ENSG00000164010	142	168	183	222	176	0	99	151	115
ENSG00000164011	183	329	334	538	435	0	223	416	347
ENSG00000117394	6483	11104	11156	11625	11121	0	11638	16930	12059
ENSG00000227533	19	10	3	35	32	0	2	6	0
ENSG00000207256	0	0	0	0	0	0	0	0	0
ENSG00000186973	0	0	0	0	0	0	0	0	0
ENSG00000117395	2485	6372	6784	6953	5232	0	3309	8202	6543
ENSG00000243710	26	3	2	20	92	0	34	19	25
ENSG00000199240	0	0	0	0	0	0	0	0	0
ENSG00000179178	0	0	0	0	2	0	0	0	0
ENSG00000253313	0	1	0	0	0	0	2	6	0
ENSG00000066056	95	95	59	121	427	0	488	434	306
ENSG00000117400	11	0	0	2	12	0	8	5	0
ENSG00000117399	4014	2873	4667	6013	5018	0	1900	5833	5170
ENSG00000066322	2012	3065	3490	4535	3208	0	2013	3542	2633
ENSG00000159479	1476	1564	1545	2076	1747	0	956	2101	1435
ENSG00000198198	1456	1641	1900	2677	2556	0	1429	2358	1655
ENSG00000229372	0	0	0	0	0	0	0	0	0
ENSG00000274975	0	0	0	0	0	0	0	0	0
ENSG00000178922	350	233	230	418	399	0	330	273	236
ENSG00000142949	553	416	434	944	519	0	16	144	134
ENSG00000066135	1242	1261	1700	2441	2283	0	878	2118	1489
ENSG00000126091	212	216	260	402	229	0	122	167	123
ENSG00000283477	0	1	0	0	0	0	0	0	0
ENSG00000117407	14	0	8	16	14	0	24	8	16
ENSG00000117408	1412	1487	1585	2348	2447	0	1467	3260	2085
ENSG00000132768	3241	6479	5248	8325	6952	0	4293	9731	6779
ENSG00000117410	3396	4662	4768	6894	6576	0	3768	7605	5444
ENSG00000117411	1749	3593	3817	4960	3140	0	1381	3759	2886
ENSG00000159214	41	102	53	95	123	0	81	89	125
ENSG00000196517	489	724	1201	1646	744	0	75	429	512
ENSG00000271647	0	0	0	0	0	0	0	0	0
ENSG00000239560	0	0	0	0	0	0	0	0	0
ENSG00000171872	0	0	0	0	0	0	0	0	0
ENSG00000283039	0	0	0	0	0	0	0	0	0
ENSG00000238037	0	0	0	0	0	0	0	0	0
ENSG00000178028	1410	1469	1550	2208	2479	0	1090	2828	1974
ENSG00000117419	513	1179	1576	1451	1053	0	686	1817	1351
ENSG00000233602	0	2	5	7	4	0	1	8	4
ENSG00000199385	0	0	0	0	0	0	0	0	0
ENSG00000187147	3015	3661	3474	5468	4920	0	2434	5134	3593
ENSG00000263381	0	0	0	0	0	0	0	0	0
ENSG00000126106	78	91	123	289	193	0	103	182	152
ENSG00000199377	0	0	0	1	0	0	0	5	0
ENSG00000200169	0	0	8	0	8	0	1	3	3
ENSG00000142945	3404	2272	3974	4688	3514	0	888	3923	3293
ENSG00000142937	65154	77682	76124	105296	90492	0	73599	103996	68755
ENSG00000264294	0	0	0	0	0	0	0	0	0
ENSG00000200913	31	52	34	79	90	0	38	69	66
ENSG00000202031	0	0	0	0	0	0	0	0	0
ENSG00000281859	0	0	0	0	0	0	0	0	0
ENSG00000234093	9	1	5	8	2	0	16	2	0
ENSG00000142959	63	49	46	107	69	0	81	52	51
ENSG00000173846	10686	23403	25359	21411	26032	0	25854	35290	28355
ENSG00000222009	2836	2563	2670	3536	5140	0	6246	5784	4278
ENSG00000117425	19	14	15	31	44	0	110	61	33
ENSG00000202444	0	0	0	0	0	0	0	0	0
ENSG00000070785	447	1217	1461	1599	1265	0	792	2236	1544
ENSG00000253039	0	0	0	0	1	0	0	0	0
ENSG00000126107	1664	2299	1925	3832	3644	0	1643	3826	2591
ENSG00000126088	1244	2226	2489	3222	2750	0	1978	3599	2655
ENSG00000162415	11	12	29	63	24	0	20	38	12
ENSG00000281912	16	25	6	32	27	0	15	34	9
ENSG00000186603	221	1299	1355	1486	969	0	378	1628	1529
ENSG00000132781	439	737	886	997	753	0	526	820	708
ENSG00000132773	1226	2164	2303	2964	2672	0	1206	3732	2812
ENSG00000070759	346	142	223	470	300	0	223	303	209
ENSG00000132763	197	362	270	537	503	0	241	646	409
ENSG00000117450	14870	24717	25042	29912	36998	0	24578	43611	28348
ENSG00000117448	3212	4774	5613	7063	6346	0	4164	7230	5288
ENSG00000132780	3426	8921	10893	11395	8426	0	4161	12819	9617
ENSG00000159588	53	57	57	103	103	0	92	89	59
ENSG00000159592	4180	6030	5969	8148	6764	0	4258	7514	4977
ENSG00000159596	630	972	1351	1481	1097	0	556	1245	1046
ENSG00000197429	538	587	613	887	841	0	426	762	492
ENSG00000086015	864	2125	2463	3274	2960	0	1652	3576	2387
ENSG00000117461	134	84	122	192	404	0	324	747	415
ENSG00000117472	0	0	0	0	0	0	0	0	0
ENSG00000085998	1118	2323	2480	2979	3025	0	2394	3495	2682
ENSG00000171357	0	0	0	0	1	0	2	0	0
ENSG00000085999	355	1163	1524	1467	959	0	309	1746	1489
ENSG00000132128	2499	3834	4031	6319	4670	0	2680	4732	3402
ENSG00000173660	6091	9032	9303	11937	10529	0	6053	12121	8243
ENSG00000117481	1163	1956	1979	2981	2338	0	1613	3014	2229
ENSG00000117480	185	122	206	311	235	0	103	130	116
ENSG00000224863	3	12	3	4	9	0	21	8	11
ENSG00000197587	36	0	20	38	40	0	0	20	22
ENSG00000269956	5	4	3	3	14	0	0	3	0
ENSG00000162456	0	0	0	4	0	0	0	0	0
ENSG00000079277	743	743	733	1218	1379	0	706	1009	640
ENSG00000142961	689	807	876	1748	1396	0	751	1125	731
ENSG00000123472	1213	2023	2521	2999	1998	0	1157	1988	1528
ENSG00000233647	0	3	0	0	0	0	0	3	0
ENSG00000186118	0	0	0	0	0	0	0	2	9
ENSG00000228237	6	6	8	4	10	0	8	7	8
ENSG00000159658	4648	7190	6960	9668	7873	0	4903	9776	6104
ENSG00000142973	0	2	0	0	0	0	0	0	0
ENSG00000154198	0	0	0	0	0	0	0	0	0
ENSG00000187048	0	0	0	0	0	0	0	0	0
ENSG00000261196	0	0	0	0	0	0	0	0	0
ENSG00000261593	0	0	0	0	0	0	0	0	0
ENSG00000261290	0	0	0	0	0	0	0	0	0
ENSG00000186377	0	0	0	0	0	0	0	0	0
ENSG00000186160	0	0	0	0	0	0	0	0	0
ENSG00000162365	0	0	0	0	0	0	0	0	4
ENSG00000225514	0	0	0	0	0	0	0	0	0
ENSG00000224805	7	0	2	4	6	0	2	2	2
ENSG00000162366	0	0	0	0	0	0	0	0	0
ENSG00000162367	51	17	15	35	109	0	4	100	60
ENSG00000123473	1317	1287	1850	2755	2846	0	1529	3648	2420
ENSG00000162368	7104	10420	11034	14571	14387	0	9166	17956	11603
ENSG00000186790	2	2	0	30	10	0	4	6	26
ENSG00000237424	96	85	169	220	269	0	140	264	215
ENSG00000186564	74	83	117	157	252	0	156	260	166
ENSG00000229554	0	0	0	0	0	0	0	0	0
ENSG00000227883	0	0	0	0	0	0	0	0	0
ENSG00000269113	0	0	0	0	0	0	0	0	0
ENSG00000117834	0	0	0	0	0	0	0	0	2
ENSG00000132122	14	10	17	28	14	0	2	10	6
ENSG00000224986	0	0	0	0	0	0	0	0	0
ENSG00000206700	0	0	0	0	0	0	0	0	0
ENSG00000223175	0	0	0	0	0	0	0	0	0
ENSG00000186094	2	0	2	0	0	0	0	2	2
ENSG00000162373	143	306	314	615	216	0	39	280	300
ENSG00000225623	0	0	0	0	0	0	0	0	0
ENSG00000233595	0	0	0	0	0	0	0	0	0
ENSG00000162374	0	0	0	0	0	0	0	0	0
ENSG00000142700	18	26	10	40	65	0	52	208	236
ENSG00000185104	631	1350	1865	2167	1608	0	1323	2333	1704
ENSG00000207194	0	0	0	0	0	0	0	0	0
ENSG00000123080	136	174	108	350	148	0	84	182	64
ENSG00000265538	0	0	0	0	0	0	0	0	0
ENSG00000275816	0	0	0	0	0	0	0	0	0
ENSG00000204006	0	0	0	0	0	0	0	0	0
ENSG00000203356	0	2	0	0	2	0	0	0	0
ENSG00000123091	2434	2571	2558	3886	3312	0	1999	3673	2253
ENSG00000085831	11	5	2	7	10	0	10	14	13
ENSG00000261664	0	0	0	0	0	0	0	0	0
ENSG00000085832	2664	6129	5712	6736	5609	0	3869	6004	4240
ENSG00000206595	0	0	0	0	0	0	0	0	0
ENSG00000252032	0	0	0	2	0	0	0	0	0
ENSG00000117859	1551	2661	2846	4044	2725	0	1327	2772	2130
ENSG00000236973	0	0	0	0	0	0	0	0	0
ENSG00000232846	0	0	0	0	0	0	0	0	0
ENSG00000212588	32	74	56	63	53	0	58	100	54
ENSG00000078618	3695	5002	6247	7740	7399	0	5117	7917	5832
ENSG00000169213	100	182	116	142	241	0	258	215	126
ENSG00000200839	0	0	0	0	0	0	1	0	0
ENSG00000264613	0	0	0	0	0	0	0	0	0
ENSG00000117862	1494	1714	1841	2636	2459	0	1532	2814	1718
ENSG00000198841	1120	1940	1716	2443	2458	0	1368	3207	2363
ENSG00000228369	3	0	4	5	6	0	5	9	0
ENSG00000134717	1313	2317	2161	2643	2176	0	1554	3018	1915
ENSG00000157077	78	135	165	185	64	0	41	113	102
ENSG00000241745	0	0	0	0	0	0	0	0	0
ENSG00000224255	0	0	4	0	0	0	0	0	0
ENSG00000154222	1936	2707	2964	4278	3776	0	1704	2907	1939
ENSG00000085840	896	1341	1782	2095	1563	0	269	2243	1642
ENSG00000134748	2882	3612	3885	5037	4296	0	2628	5328	3832
ENSG00000236290	2	0	2	0	0	0	0	0	0
ENSG00000116157	314	574	518	1226	856	0	440	703	466
ENSG00000162377	1898	3570	3063	5435	4895	0	2745	7602	4779
ENSG00000239640	0	0	0	0	0	0	0	0	0
ENSG00000162378	434	555	671	941	910	0	314	955	649
ENSG00000252018	0	0	0	0	0	0	0	0	0
ENSG00000228929	46	32	34	58	46	0	34	34	16
ENSG00000206627	0	0	0	0	2	0	0	0	0
ENSG00000203995	12	44	50	65	102	0	30	196	154
ENSG00000121310	745	1069	1182	1830	1271	0	853	1009	717
ENSG00000116171	2107	3517	3422	4493	3960	0	2314	4325	2766
ENSG00000174348	0	0	0	0	4	0	0	10	0
ENSG00000162383	0	0	0	0	0	0	0	0	0
ENSG00000157184	554	469	444	731	592	0	201	501	312
ENSG00000162385	2602	3583	4058	4975	4965	0	3420	7419	4827
ENSG00000157193	1440	3299	3958	6250	4020	0	2094	4327	3013
ENSG00000236253	0	0	0	0	0	0	0	0	0
ENSG00000143006	0	0	0	0	0	0	0	0	0
ENSG00000174332	4	0	0	0	0	0	2	0	4
ENSG00000239007	0	0	0	0	0	0	0	0	0
ENSG00000058804	1472	3825	4075	5025	3484	0	1658	5497	3701
ENSG00000058799	554	511	605	1030	679	0	475	736	529
ENSG00000211452	7	8	3	17	28	0	4	7	12
ENSG00000081870	1609	1674	1932	3022	2495	0	1350	2563	1791
ENSG00000116212	1534	1496	1606	2343	1903	0	1199	2194	1550
ENSG00000219102	4	18	4	2	18	0	0	28	4
ENSG00000203985	0	0	0	0	0	0	0	0	0
ENSG00000116209	3925	2980	2996	4941	5105	0	2400	3963	2629
ENSG00000116205	382	360	510	712	556	0	257	731	471
ENSG00000157211	0	0	0	0	0	0	0	0	0
ENSG00000215883	132	146	223	251	234	0	61	140	149
ENSG00000116221	4343	6637	8532	8891	7952	0	3867	9656	7395
ENSG00000157216	2353	3693	3627	4362	3964	0	1630	3969	2273
ENSG00000198711	41	41	42	28	88	0	28	60	29
ENSG00000162390	12	31	31	46	24	0	20	10	8
ENSG00000162391	0	0	2	0	1	0	2	0	0
ENSG00000184313	2	0	1	2	8	0	2	2	3
ENSG00000271723	0	0	2	0	0	0	0	2	0
ENSG00000243725	39	66	77	100	81	0	78	131	77
ENSG00000162396	138	266	245	422	256	0	64	265	214
ENSG00000006555	117	84	83	231	149	0	24	89	40
ENSG00000162398	0	2	1	4	2	0	6	5	0
